appid,store_url,image_url,microtrailer_url,tags,game_name
3472040,https://store.steampowered.com/app/3472040/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3472040/2f797169ac5438253745f99881aa9d73f0a5ed3a/capsule_616x353_alt_assets_1.jpg?t=1764346316,https://video.fastly.steamstatic.com/store_trailers/3472040/1059261060/b556a5ad4edc822701c0bcd2360bef335c7dbf5c/1757316395/microtrailer.webm?t=1757322769,"[""Gambling"", ""Sports"", ""Basketball"", ""Simulation"", ""eSports"", ""3D""]",NBA 2K26
394360,https://store.steampowered.com/app/394360/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/394360/capsule_616x353.jpg?t=1765368663,https://video.fastly.steamstatic.com/store_trailers/394360/682731/bd7bbea629ccbef568dd3c4d8552ba6e05b3c0ed/1750525316/microtrailer.webm?t=1712235668,"[""Strategy"", ""World War II"", ""Grand Strategy"", ""War"", ""Historical"", ""Military""]",Hearts of Iron IV
1326470,https://store.steampowered.com/app/1326470/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1326470/capsule_616x353.jpg?t=1708624856,https://video.fastly.steamstatic.com/store_trailers/1326470/541725/76f298f949c4ae5b4257fa2056112f8d34285799/1750672622/microtrailer.webm?t=1677175226,"[""Survival"", ""Open World"", ""Multiplayer"", ""Co-op"", ""Survival Horror"", ""Base Building""]",Sons Of The Forest
1449850,https://store.steampowered.com/app/1449850/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1449850/6e693436bb214d58b2a73b9d83343030c0e9c254/capsule_616x353.jpg?t=1762309929,https://video.fastly.steamstatic.com/store_trailers/1449850/442903/77749b8c876b7b20ec0f1f7c849018f650723479/1750690019/microtrailer.webm?t=1721694177,"[""Card Game"", ""Free to Play"", ""Strategy"", ""Trading Card Game"", ""Multiplayer"", ""PvP""]",Yu-Gi-Oh! Master Duel
1158310,https://store.steampowered.com/app/1158310/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1158310/07b3c23cd831fb520b8192f03e687e4fab535eef/capsule_616x353.jpg?t=1765537474,https://video.fastly.steamstatic.com/store_trailers/1158310/759975/7cc72dfe9418c56944f7b91f1030374be3a971ea/1750630363/microtrailer.webm?t=1727193628,"[""Strategy"", ""Medieval"", ""Grand Strategy"", ""Simulation"", ""RPG"", ""Historical""]",Crusader Kings III
1144200,https://store.steampowered.com/app/1144200/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1144200/capsule_616x353.jpg?t=1753984272,https://video.fastly.steamstatic.com/store_trailers/1144200/638244/12f8bb50a5d59521ffec9607bd2b6df0ae6b16a5/1750627363/microtrailer.webm?t=1702510541,"[""Tactical"", ""Realistic"", ""FPS"", ""Shooter"", ""Multiplayer"", ""Singleplayer""]",Ready or Not
1222140,https://store.steampowered.com/app/1222140/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1222140/capsule_616x353.jpg?t=1667468479,https://video.fastly.steamstatic.com/store_trailers/1222140/282775/c86acba0a15a3378984a05920f3513b23bba9147/1750644428/microtrailer.webm?t=1590429401,"[""Choices Matter"", ""Story Rich"", ""Multiple Endings"", ""Cinematic"", ""Singleplayer"", ""Emotional""]",Detroit: Become Human
2215430,https://store.steampowered.com/app/2215430/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2215430/capsule_616x353.jpg?t=1763409398,https://video.fastly.steamstatic.com/store_trailers/2215430/698141/03040bb2f64897340d437089399b9815d399e2e2/1750809557/microtrailer.webm?t=1716411558,"[""Open World"", ""Action"", ""Story Rich"", ""Singleplayer"", ""Adventure"", ""Stealth""]",Ghost of Tsushima DIRECTOR'S CUT
227300,https://store.steampowered.com/app/227300/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/227300/5237101dc9efe4873c9be1804d4ed2619ad7bee4/capsule_616x353.jpg?t=1764266628,https://video.fastly.steamstatic.com/store_trailers/227300/455253/f717b44f949ed6c824778b30d516147bdaaad95a/1750482436/microtrailer.webm?t=1683632053,"[""Driving"", ""Transportation"", ""Simulation"", ""Open World"", ""Automobile Sim"", ""Realistic""]",Euro Truck Simulator 2
3059520,https://store.steampowered.com/app/3059520/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3059520/c66da4f7386d4cdf3e39bc8bfafc06c89dd2f8f3/capsule_616x353_alt_assets_4.jpg?t=1767801592,https://video.fastly.steamstatic.com/store_trailers/3059520/1599755214/8563aec0f7842bedde37322e51d4c31c6065a70f/1755016063/microtrailer.webm?t=1755092669,"[""Racing"", ""Sports"", ""Simulation"", ""VR"", ""Driving"", ""Multiplayer""]",F1® 25
1030300,https://store.steampowered.com/app/1030300/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1030300/eb4f42b7595ecf3b9c9131aaadec283158c1019e/capsule_616x353.jpg?t=1764916587,https://video.fastly.steamstatic.com/store_trailers/1030300/970174968/f2c514c96548048dd1dca6ef500877916b75fe5a/1755841475/microtrailer.webm?t=1764916585,"[""Metroidvania"", ""Difficult"", ""Indie"", ""Great Soundtrack"", ""Souls-like"", ""2D""]",Hollow Knight: Silksong
2993780,https://store.steampowered.com/app/2993780/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2993780/b8bc78080305acb725a030e24f6022c7befaf10b/capsule_616x353.jpg?t=1749900924,https://video.fastly.steamstatic.com/store_trailers/2993780/1781238501/2857a9da4ee099c050b25daf242559b13aa7f16d/1748582878/microtrailer.webm?t=1747941345,"[""RPG"", ""Casual"", ""JRPG"", ""Action"", ""City Builder"", ""Action-Adventure""]",FANTASY LIFE i: The Girl Who Steals Time
3101040,https://store.steampowered.com/app/3101040/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3101040/15141508e293bcb81ac1e80b19ca8313169aaae5/capsule_616x353.jpg?t=1766600472,https://video.fastly.steamstatic.com/store_trailers/3101040/863341/c3fe98b32cfdc2c3fb74eb4b8f41f0c677f9200d/1750974840/microtrailer.webm?t=1743953134,"[""Visual Novel"", ""Female Protagonist"", ""Cute"", ""Detective"", ""Mystery"", ""LGBTQ""]",Magical Girl Witch Trials
1222670,https://store.steampowered.com/app/1222670/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1222670/capsule_616x353.jpg?t=1765476116,https://video.fastly.steamstatic.com/store_trailers/1222670/505594/b1b46cf5154636489657aa8e6323e4524b55a510/1750644574/microtrailer.webm?t=1666105085,"[""Life Sim"", ""Free to Play"", ""Character Customization"", ""Building"", ""Simulation"", ""Romance""]",The Sims™ 4
2927200,https://store.steampowered.com/app/2927200/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2927200/7fadc9af3b88125b7c5a187d8f34849bd8b2c941/capsule_616x353.jpg?t=1767177655,https://video.fastly.steamstatic.com/store_trailers/2927200/1220610399/60890fd7dc790314dce147cf27707f57a4f42fbd/1764757207/microtrailer.webm?t=1764759040,"[""Strategy"", ""RPG"", ""Simulation"", ""Action"", ""Indie"", ""Violent""]",Mount & Blade II: Bannerlord - War Sails
934700,https://store.steampowered.com/app/934700/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/934700/a0bb0659f81e6a4c1a7201bd6f4b44f80c5c5388/capsule_616x353.jpg?t=1761231459,https://video.fastly.steamstatic.com/store_trailers/934700/772874/2b9a66eedd5f57b6934b700b41404ac40ccc8e12/1750597891/microtrailer.webm?t=1729610163,"[""Co-op"", ""Zombies"", ""Gore"", ""First-Person"", ""Action-Adventure"", ""Post-apocalyptic""]",Save 90% on Dead Island 2
570,https://store.steampowered.com/app/570/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/570/capsule_616x353.jpg?t=1766010373,https://video.fastly.steamstatic.com/store_trailers/570/116737/313addee2092d0bd6f538d164610061ea8bbe79c/1749859757/microtrailer.webm?t=1762820639,"[""Free to Play"", ""MOBA"", ""Multiplayer"", ""Strategy"", ""eSports"", ""Team-Based""]",Dota 2
286160,https://store.steampowered.com/app/286160/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/286160/capsule_616x353.jpg?t=1765809682,https://video.fastly.steamstatic.com/store_trailers/286160/37393/49e58cc87be40e58ba559a11540815db0e2697a1/1750490141/microtrailer.webm?t=1447376055,"[""Tabletop"", ""Board Game"", ""Simulation"", ""Multiplayer"", ""Sandbox"", ""Card Game""]",Tabletop Simulator
835570,https://store.steampowered.com/app/835570/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/835570/bf24770e44c793fcbc40ae07702b97a7a649e123/capsule_616x353.jpg?t=1767008199,https://video.fastly.steamstatic.com/store_trailers/835570/176008071/3d4a45a6d4175cbf5ee512a527936f23a15c661a/1766145515/microtrailer.webm?t=1766160582,"[""Swordplay"", ""Free to Play"", ""PvP"", ""Medieval"", ""Massively Multiplayer"", ""Wargame""]",Conqueror's Blade
814380,https://store.steampowered.com/app/814380/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/814380/capsule_616x353.jpg?t=1762888662,https://video.fastly.steamstatic.com/store_trailers/814380/322401/63cf1fdf9c16536f04b08a5b1939909f7a99a340/1750586450/microtrailer.webm?t=1603837979,"[""Souls-like"", ""Difficult"", ""Action"", ""Singleplayer"", ""Ninja"", ""Stealth""]",Sekiro™: Shadows Die Twice - GOTY Edition
1778820,https://store.steampowered.com/app/1778820/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1778820/capsule_616x353.jpg?t=1764891442,https://video.fastly.steamstatic.com/store_trailers/1778820/657126/8d02970fa87fb4709c99859ef8ad769131d8ef5f/1750735228/microtrailer.webm?t=1706779229,"[""Fighting"", ""3D Fighter"", ""Multiplayer"", ""Action"", ""Local Multiplayer"", ""eSports""]",TEKKEN 8
1260320,https://store.steampowered.com/app/1260320/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1260320/3ca780e99bcff2f5af55ea778d87ac7faf759920/capsule_616x353_alt_assets_7.jpg?t=1766111494,https://video.fastly.steamstatic.com/store_trailers/1260320/169258020/88c80c6f9df9bcbf94956f81f9fe258a3bb49a6f/1766032295/microtrailer.webm?t=1766111485,"[""Multiplayer"", ""Funny"", ""Casual"", ""Cute"", ""Party Game"", ""Co-op""]",Party Animals
1142710,https://store.steampowered.com/app/1142710/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1142710/capsule_616x353.jpg?t=1764870033,https://video.fastly.steamstatic.com/store_trailers/1142710/798159/874986906e38494bb9cb52b20791c7d482c97625/1750627158/microtrailer.webm?t=1740719916,"[""Strategy"", ""Turn-Based Strategy"", ""Grand Strategy"", ""RTS"", ""Fantasy"", ""Real Time Tactics""]",Total War: WARHAMMER III
1825750,https://store.steampowered.com/app/1825750/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1825750/capsule_616x353.jpg?t=1734322141,https://video.fastly.steamstatic.com/store_trailers/1825750/440402/e18d7d1fe164428a5f8f4ec677581e6ef0a503d0/1751035461/microtrailer.webm?t=1644977762,"[""Action"", ""RPG"", ""Action RPG"", ""MMORPG"", ""Hack and Slash"", ""Anime""]",Soulworker : Your Destiny Awaits
526870,https://store.steampowered.com/app/526870/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/526870/290c413f4075e43a5d2e106dcbbaa036b3271621/capsule_616x353.jpg?t=1749717464,https://video.fastly.steamstatic.com/store_trailers/526870/753593/79f874ad17faa4ceebc26380fc79a1adafcec294/1750544336/microtrailer.webm?t=1725980382,"[""Base Building"", ""Automation"", ""Open World"", ""Multiplayer"", ""Crafting"", ""Co-op""]",Satisfactory
1435790,https://store.steampowered.com/app/1435790/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1435790/fbeffe8a2f065bbeee38181a7d3f75be91355c2b/capsule_616x353.jpg?t=1765484511,https://video.fastly.steamstatic.com/store_trailers/1435790/682154/df4b48e0a1cf92a3d7e6e6fb4e57a45d1fe9e3da/1750688010/microtrailer.webm?t=1721295941,"[""Puzzle"", ""Co-op"", ""Multiplayer"", ""Escape Room"", ""First-Person"", ""Adventure""]",Escape Simulator
1562700,https://store.steampowered.com/app/1562700/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1562700/capsule_616x353.jpg?t=1764564242,https://video.fastly.steamstatic.com/store_trailers/1562700/625467/6a47d0e80e73fcd6e462bb4e9720c2c125ebe273/1750701561/microtrailer.webm?t=1699000777,"[""Pixel Graphics"", ""Story Rich"", ""Action"", ""Cyberpunk"", ""Adventure"", ""2D Platformer""]",SANABI
3447040,https://store.steampowered.com/app/3447040/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3447040/305a2274242aa4a7861ca8a1db2e1dea456e9a4a/capsule_616x353.jpg?t=1762838814,https://video.fastly.steamstatic.com/store_trailers/3447040/1356284197/f2fb8e7c2197bf5d9b3a1699c95208ade183de1e/1754624497/microtrailer.webm?t=1754644383,"[""RPG"", ""JRPG"", ""Action RPG"", ""Interactive Fiction"", ""Party-Based RPG"", ""Turn-Based Tactics""]",Sora no Kiseki the 1st
1868140,https://store.steampowered.com/app/1868140/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1868140/890058df24a6b0c8a768ef2573a700c00ff67463/capsule_616x353.jpg?t=1761737343,https://video.fastly.steamstatic.com/store_trailers/1868140/581787/bef9ffd11e17bcfa42e6609682e42cc296264c3f/1750739131/microtrailer.webm?t=1734352317,"[""Pixel Graphics"", ""Casual"", ""Management"", ""Adventure"", ""Relaxing"", ""Exploration""]",DAVE THE DIVER
1627720,https://store.steampowered.com/app/1627720/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1627720/capsule_616x353.jpg?t=1764565054,https://video.fastly.steamstatic.com/store_trailers/1627720/614254/a2464aab03521fe2627046afc34a74067cca84fc/1750713680/microtrailer.webm?t=1696396705,"[""Souls-like"", ""Dark Fantasy"", ""Action"", ""Singleplayer"", ""Action RPG"", ""Story Rich""]",Lies of P
2651280,https://store.steampowered.com/app/2651280/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2651280/cb8da9b3e99cf7362cd88c10a0544b7fe892ccad/capsule_616x353.jpg?t=1763569811,https://video.fastly.steamstatic.com/store_trailers/2651280/820778/e9b06e98d15624caa4e550f4a6e54067e1dcc995/1746999933/microtrailer.webm?t=1738262051,"[""Action"", ""Superhero"", ""Open World"", ""Singleplayer"", ""Adventure"", ""Action-Adventure""]",Marvel's Spider-Man 2
1203620,https://store.steampowered.com/app/1203620/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1203620/335cc72676b206925095e06ba2f17fcfd71b9654/capsule_616x353.jpg?t=1765290696,https://video.fastly.steamstatic.com/store_trailers/1203620/1245750690/ff0d3eb6a271e14df7fdc0ba47a748b152f56981/1762762821/microtrailer.webm?t=1762780500,"[""Open World"", ""Survival"", ""Base Building"", ""Multiplayer"", ""Online Co-Op"", ""Crafting""]",Enshrouded
1966720,https://store.steampowered.com/app/1966720/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1966720/capsule_616x353.jpg?t=1762544438,https://video.fastly.steamstatic.com/store_trailers/1966720/593018/d94ebe61f51f602028df99031bafd2ae075b1132/1750743020/microtrailer.webm?t=1690909590,"[""Online Co-Op"", ""Horror"", ""First-Person"", ""Co-op"", ""Survival Horror"", ""Funny""]",Lethal Company
2183900,https://store.steampowered.com/app/2183900/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2183900/db611b4424c2b7799c943c0424ca82227300fd69/capsule_616x353.jpg?t=1764091362,https://video.fastly.steamstatic.com/store_trailers/2183900/2127125737/6b9198519ae0d3c083889c74f0c241502b3728ca/1764068189/microtrailer.webm?t=1764083223,"[""Warhammer 40K"", ""Action"", ""Co-op"", ""Third-Person Shooter"", ""Multiplayer"", ""PvE""]","Save 60% on Warhammer 40,000: Space Marine 2"
2948190,https://store.steampowered.com/app/2948190/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2948190/76a9d510bd16b51847a9b026e2827516b1141744/capsule_616x353.jpg?t=1767025062,https://video.fastly.steamstatic.com/store_trailers/2948190/174085395/425a3fd5c4e4c51d1c2f5cb3726981123b992f31/1764066352/microtrailer.webm?t=1764139015,"[""Early Access"", ""MMORPG"", ""Massively Multiplayer"", ""Naval Combat"", ""Action"", ""Open World""]",World of Sea Battle
1929290,https://store.steampowered.com/app/1929290/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1929290/2d3883eb1e5e53e7b7e6a5267ad46c1ff4fa58f2/capsule_616x353.jpg?t=1766133661,https://video.fastly.steamstatic.com/store_trailers/1929290/301791056/b3e921f35eea4aa141f48f3a661636cae4f6872b/1765306690/microtrailer.webm?t=1765749249,"[""Rhythm"", ""Music"", ""Action"", ""Minigames"", ""Score Attack"", ""Cartoon""]",Bits & Bops
2436940,https://store.steampowered.com/app/2436940/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2436940/capsule_616x353.jpg?t=1766583408,https://video.fastly.steamstatic.com/store_trailers/2436940/632778/ec9b0e124dcf0c7a23cec48f08d45f72edfbfb05/1750814897/microtrailer.webm?t=1742880482,"[""Multiplayer"", ""Action Roguelike"", ""Pixel Graphics"", ""Inventory Management"", ""Roguelite"", ""Roguelike""]",Sephiria
2968420,https://store.steampowered.com/app/2968420/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2968420/374fc7a0419c7361cda3ae7fa6fe4e383f206e5d/capsule_616x353.jpg?t=1766070636,https://video.fastly.steamstatic.com/store_trailers/2968420/336149937/a5ba0df522d3b9ca4dac9173729dffc977f1502e/1766070188/microtrailer.webm?t=1766070398,"[""Casual"", ""Simulation"", ""Relaxing"", ""Local Multiplayer"", ""Multiplayer"", ""Sandbox""]",PowerWash Simulator 2
2322010,https://store.steampowered.com/app/2322010/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2322010/capsule_616x353.jpg?t=1750909504,https://video.fastly.steamstatic.com/store_trailers/2322010/754785/cd4512509a851f1f5e98b3ddffdda87de8bac9f1/1750811709/microtrailer.webm?t=1726759092,"[""Action"", ""Adventure"", ""Action-Adventure"", ""RPG"", ""Hack and Slash"", ""Mythology""]",God of War Ragnarök
703080,https://store.steampowered.com/app/703080/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/703080/capsule_616x353.jpg?t=1765896213,https://video.fastly.steamstatic.com/store_trailers/703080/251197/ba50a4233aa7faf37cbbafce4c1045b08b1868fa/1750573046/microtrailer.webm?t=1686057962,"[""Management"", ""Simulation"", ""Building"", ""Sandbox"", ""Nature"", ""City Builder""]",Planet Zoo
1551360,https://store.steampowered.com/app/1551360/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1551360/capsule_616x353.jpg?t=1746471508,https://video.fastly.steamstatic.com/store_trailers/1551360/442268/66eddb8cdf196bf7c8d9bb8e8895bd7f60133cc1/1750700745/microtrailer.webm?t=1647525311,"[""Racing"", ""Open World"", ""Driving"", ""Multiplayer"", ""Automobile Sim"", ""Realistic""]",Forza Horizon 5
1888160,https://store.steampowered.com/app/1888160/,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1888160/capsule_616x353.jpg?t=1748630736,https://video.fastly.steamstatic.com/store_trailers/1888160/600146/8bea4d8f01acdac4dd3f308ee91a0186f0b9d7ea/1750739916/microtrailer.webm?t=1692783065,"[""Mechs"", ""Character Customization"", ""Action"", ""Robots"", ""Third Person"", ""Combat""]",ARMORED CORE™ VI FIRES OF RUBICON™
